index,bidder,value_wei,tx_hash,sent_at_ms,mined_at_ms,latency_ms,block,gas_used,effective_gas_price,cost_wei,status
45,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,eaa3dc635a876424b4387b7ec1284e577cbcd26f492a8e41dc1890ba400add80,1778039230072.2546,1778039231086.8315,1014.576904296875,90328766,100000,386250000000,38625000000000000,success
46,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,08157ecd251d857493b5b7e1e6ccfd39204a286c8a6a60223be63c87be400b09,1778039233044.8086,1778039234468.7092,1423.900634765625,90328774,100000,386250000000,38625000000000000,success
47,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,539cd8022b061700cb03b16cf174c3cedbe7c9ff2f093b7046b3458510463059,1778039236331.8965,1778039237746.142,1414.24560546875,90328782,100000,386250000000,38625000000000000,success
48,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,556ac2398041e59bdf6a3f70e6c154f4a2766e2e79783ea5fa3141454321f560,1778039239609.8286,1778039240715.278,1105.449462890625,90328790,100000,386250000000,38625000000000000,success
49,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,d407c076b3fbd3d6e0d919c207be3c9a26505a6cdefbfed8bd4fab160a22116e,1778039242566.0918,1778039243582.8086,1016.716796875,90328798,100000,386250000000,38625000000000000,success
50,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,04ddd638ff35a57dcd449c65c2ab378648d73e164f8f04bba9363ce06da52a71,1778039245434.227,1778039246450.0981,1015.87109375,90328805,100000,386250000000,38625000000000000,success
51,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,45abd38263a2c469619853997a57e3730ca4ebcc84ea834e4a540c9ff367f351,1778039248506.895,1778039249419.6982,912.80322265625,90328813,100000,386250000000,38625000000000000,success
52,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,d5737e6c514887016ea3c401f7c8cbc92dab2968c2988e79c5ee15b963391ef6,1778039251282.7966,1778039252286.3535,1003.556884765625,90328820,100000,386250000000,38625000000000000,success
53,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,a65c51de5c5ec76a8b81ec22215c3cc3fa548d44cb0b0c2178ed10130559daa7,1778039254051.12,1778039255049.6748,998.5546875,90328827,100000,386250000000,38625000000000000,success
54,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,bf3595b99963735173842cb09973172a8e1a0dfe2eb3b1ecec11ed034a47c05f,1778039256915.2798,1778039257918.5667,1003.286865234375,90328834,100000,386250000000,38625000000000000,success
55,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,21fdb8e5268ca07b0ad7e4a3cd6515c73f82fd7d4b76a3efe0dea32d74fa96ed,1778039259771.1333,1778039260785.7283,1014.594970703125,90328841,100000,386250000000,38625000000000000,success
56,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,7fcedd9d589babc67699e121896a9a2008f5fca44a59acbe29a59ca778d1a03d,1778039262636.0693,1778039263882.5334,1246.464111328125,90328848,100000,386250000000,38625000000000000,success
57,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,73b3479147165ccd99c2e6d6940208ca211b7f2984ebe438f78df6c5fabe7471,1778039265661.0537,1778039266724.5232,1063.469482421875,90328856,100000,386250000000,38625000000000000,success
58,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,7aa08164a9b86e8145b17ba57b1b441ebfd7c9148bc61fab743fb246092ca7b6,1778039268577.1025,1778039269899.3794,1322.27685546875,90328864,100000,386250000000,38625000000000000,success
59,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,298914090d7f4a8a799f268c921ba80e1876070690d657bda48031214ae64297,1778039271763.1785,1778039272767.1675,1003.989013671875,90328871,100000,386250000000,38625000000000000,success
60,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,f33d20c97b79f9657731af9e2a031bab1eb88481671b77c563d24f1548d035fb,1778039274630.2449,1778039275634.0796,1003.834716796875,90328878,100000,386250000000,38625000000000000,success
61,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,cd0e5fb62274f89fe33038c7bcaeecda7775c3c464b2258f57b30e94953303fa,1778039277600.5615,1778039278603.3523,1002.790771484375,90328885,100000,386250000000,38625000000000000,success
62,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,1ab02ebe88aa1e8f12308fce1a87e0dfd6718f7e7d6725fac3344c66880da26c,1778039286599.1267,1778039287614.2593,1015.132568359375,90328907,100000,386250000000,38625000000000000,success
63,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,64a86902e6fec3548d9362820b3df126072609349b31ed6887f27058ddba6f4d,1778039289466.9248,1778039290483.1033,1016.178466796875,90328914,100000,386250000000,38625000000000000,success
64,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,59cec99501879888329cc3586c436e66984822fa28dd25b4f46927d58bee8381,1778039292333.1636,1778039293349.1587,1015.9951171875,90328921,100000,386250000000,38625000000000000,success
65,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,ae482a9cac4f3497ba8d335a0b82f434f7cd50acdb52f02b488282ae5e5b3510,1778039295143.1985,1778039296216.5247,1073.326171875,90328928,100000,386250000000,38625000000000000,success
66,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,89881dc3378db6311bd3bc4f62b66e18b150dbc21d21ddca90727f5740701d0b,1778039298067.0884,1778039299080.7915,1013.703125,90328935,100000,386250000000,38625000000000000,success
67,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,99852844416afeea1db32fb79deb072f99cafc527750fd4d72474797eba0f920,1778039300947.8342,1778039302360.2512,1412.4169921875,90328942,100000,386250000000,38625000000000000,success
68,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,5e544b4b189d8813072bb365550f6da534a726cf260b41fbbbcf7f833ba0630c,1778039304224.69,1778039305637.0854,1412.3955078125,90328950,100000,386250000000,38625000000000000,success
69,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,2ca2fbe6f843bc0f6f39aedbd3265659d5cf02296757eaee161807a0832a7986,1778039307488.5344,1778039308504.3472,1015.812744140625,90328957,100000,386250000000,38625000000000000,success
70,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,91277f8c24b8419f6fca17294613f22c0ef0037b25a77c43f5634bcfd15bf2c5,1778039310355.294,1778039311370.5483,1015.25439453125,90328964,100000,386250000000,38625000000000000,success
71,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,99ac653a41837ee7c9bcd6d2166349b6c054604470354641c7f0d5866fe12c43,1778039313223.0342,1778039314238.6704,1015.63623046875,90328971,100000,386250000000,38625000000000000,success
72,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,e2de2c240c7e63ab5638031712f8337e952d982ebcc35278977ac56fc22a56bc,1778039315999.3254,1778039317002.809,1003.483642578125,90328978,100000,386250000000,38625000000000000,success
73,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,7d06d23d1d31f502843d1af2f9df16fd52fbede3e316903a4278ff8224b3d713,1778039318867.0989,1778039319869.8872,1002.788330078125,90328985,100000,386250000000,38625000000000000,success
74,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,985857b3e9c3fdb166a8b84fb67158406cf618634e13e3039b0cb656e92b29a2,1778039321632.2112,1778039322635.023,1002.811767578125,90328992,100000,386250000000,38625000000000000,success
75,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,7e753d9901d9c035e1e5e72caa382899f5a0c7c6b2519a178190aee0a8b21420,1778039324491.6067,1778039325502.5188,1010.912109375,90328999,100000,386250000000,38625000000000000,success
76,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,8d8eb4cf3a7f494ba52fee55f570986fc8edb2a31f5989e24bf61d92e91e82f2,1778039327674.1382,1778039328677.0322,1002.89404296875,90329007,100000,386250000000,38625000000000000,success
77,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,6413b32e79851f29fa4be0f985dd22700ab89889c083b8b186a3b50192ff4961,1778039330529.3428,1778039331545.406,1016.063232421875,90329014,100000,386250000000,38625000000000000,success
78,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,b5d5d76afefed975c08d231b5eee1a4341e1ff86ae4c43f43dc17fbaabfc34f6,1778039333396.145,1778039334411.7346,1015.589599609375,90329021,100000,386250000000,38625000000000000,success
79,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,68e29503765c282ba939bcc6d2feca753f1c441fbd49d2765c830f9e9a21445b,1778039336275.765,1778039337279.4507,1003.685791015625,90329028,100000,386250000000,38625000000000000,success
80,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,980972b5f986dd7b5448165292b1e16b4c4228abf970dcf7113148b837d32541,1778039339092.7292,1778039340085.2202,992.490966796875,90329035,100000,386250000000,38625000000000000,success
81,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,f57a33045a0229e51d644078484daa0b5cb929ac714c86361aa071cde181cad5,1778039341902.3691,1778039343290.9236,1388.554443359375,90329042,100000,386250000000,38625000000000000,success
82,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,41b0c874d685a6cfe011a55c7b051f6192460752213d5064d924183a58a5d697,1778039345184.8743,1778039346187.5625,1002.688232421875,90329049,100000,386250000000,38625000000000000,success
83,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,92bf0e67408cdfa44246ce81afbdd8d358e8a87d2f84cb924d86a74a22067ab5,1778039347872.0435,1778039348749.232,877.1884765625,90329055,100000,386250000000,38625000000000000,success
84,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,5554958224504bebd5f80be2df50cd0978316949862ebbb85de2a4622774461f,1778039350600.689,1778039351615.821,1015.132080078125,90329062,100000,386250000000,38625000000000000,success
85,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,fb73d7acf5115d76395a63bcd59787353284525163ab4ace885623900ffea792,1778039353482.771,1778039354482.4985,999.7275390625,90329069,100000,386250000000,38625000000000000,success
86,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,1535602a6858d3417d2f03dd681dc4dea4f81bab8bd19ffe6ea744cc82db9a5e,1778039356348.6575,1778039357759.196,1410.53857421875,90329076,100000,386250000000,38625000000000000,success
87,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,7170439f0d9c5951cfd0e4fda8684387b908214be7e73211e71d580b5667f276,1778039359625.5435,1778039361037.5122,1411.96875,90329084,100000,386250000000,38625000000000000,success
88,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,fd0c9b75357b3dc82cbc0babfa184adf80169f6a53aac617e264010d0f766f6a,1778039362902.8955,1778039364006.7522,1103.856689453125,90329092,100000,386250000000,38625000000000000,success
89,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,d48e0efd153b47b424c9ab26fd4f80c74a3bff2cb5a7fa176f65124955ded528,1778039365857.2256,1778039367284.2876,1427.06201171875,90329100,100000,386250000000,38625000000000000,success
90,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,2b80ab94128c88ed74d4597e15c02e56de82f3b6ff14ec131178586aac768640,1778039369140.7202,1778039370559.181,1418.460693359375,90329108,100000,386250000000,38625000000000000,success
91,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,d6bdb6bbef13665854dbf4b0b08a377bc2703aef553394068eff717d2a10a92b,1778039372322.244,1778039373324.0547,1001.810791015625,90329115,100000,386250000000,38625000000000000,success
92,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,017238aebb2cf937307042bf0632f106902bf3ed1c04ccef5577c1fc5529d3bf,1778039375188.6785,1778039376601.1108,1412.432373046875,90329123,100000,386250000000,38625000000000000,success
93,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,6ccf6e9ece31d919bd81f8ebdf7f12ecbbf3bb6de2f4e72c3d7b92aa76348457,1778039378467.0952,1778039379468.8499,1001.754638671875,90329130,100000,386250000000,38625000000000000,success
94,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,51722dac7c928f2f30fa66edc7d2e0cceaf91ab12ac2e243ca92f6f889d000e9,1778039381215.3118,1778039382232.9563,1017.64453125,90329137,100000,386250000000,38625000000000000,success
95,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,74fa8094dc94e9a2041029b73bf2f1fd3ae5acf5b513d5cb90257b093fb64830,1778039384080.1663,1778039384998.0107,917.844482421875,90329145,100000,386250000000,38625000000000000,success
96,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,4d84a1156ecdef7b08b53145022ff2a9bd813821e551e920f1adf32b26700f93,1778039386863.7434,1778039387865.9792,1002.23583984375,90329152,100000,386250000000,38625000000000000,success
97,0xf733DCB22A5070bA1cdCb352276d940aB362C9F2,400000000000000,364fd89ce79f56042427194daa8f1e02076f5b2911addedaecd8400f9127714a,1778039389833.8245,1778039390834.66,1000.83544921875,90329159,100000,386250000000,38625000000000000,success
98,0x79CDE763E05bF849C132ee2Df17e6252b9765730,400000000000000,b917abd9c81f684174cffd0371362a97927616a4ef863ce26f8be8c4ce8fd4f2,1778039392686.4368,1778039393701.6672,1015.23046875,90329166,100000,386250000000,38625000000000000,success
99,0x9a47162b7a68898de88CA5BE53A4424a43695906,400000000000000,2f30590380a8f5af6a7a0c0dd8b5941249e5a14c6c2081d7656bb5b3e3384154,1778039395553.5754,1778039396510.3003,956.724853515625,90329173,100000,386250000000,38625000000000000,success
